gene	exp	exp
CXCL11	0	0.00176043574
NUP54	0	0.000560360927
SCARB2	0	0.000679248509
FAM47E	0	6.28069159e-06
FAM47E-STBD1	0	9.54589025e-05
STBD1	0	0.000171798883
CCDC158	0	0.000192472184
SHROOM3	0	9.0953692e-06
MIR4450	0	0.000343674004
SOWAHB	0	0.013119025
SEPT11	0	0.00328647767
CCNI	0	0.0121793255
CCNG2	0	0.0217256574
FRAS1	0	0.0187971292
LOC100505702	0	0.04553
LOC100505875	0	0.000327838783
NAA11	0	0.0023807743
LOC100506035	0	0.0380995364
PCAT4	0	0.0131993254
ANTXR2	0	0.004337896
PRDM8	0	0.0118566677
FGF5	0	0.0133988035
PRKG2	0	0.00193379619
RASGEF1B	0	0.000362528041
HNRNPD	0	0.0267346457
HNRPDL	0	0.00418630456
ENOPH1	0	0.00338545816
TMEM150C	0	2.01858288e-05
LINC00575	0	1.8923572e-07
SCD5	0	1.67111267e-07
MIR575	0	0.00471473421
PLAC8	0	0.00420767346
COQ2	0	0.0260939437
HPSE	0	0.0205250278
HELQ	0	1
MRPS18C	0	1
FAM175A	0	1
AGPAT9	0	0.00252978594
CDS1	0	0.01741
WDFY3	0	0.026068468
WDFY3-AS2	0	0.0443461472
ARHGAP24	0	0.0046413759
MAPK10	0	0.0036107334
LOC100506746	0	0.00986067333
AFF1	0	0.00540607565
KLHL8	0	0.003293185
HSD17B11	0	0.0217703379
NUDT9	0	0.0135181973
SPARCL1	0	0.0103804273
DSPP	0	0.00868860969
DMP1	0	0.0101069224
IBSP	0	0.00491361655
MEPE	0	0.00490479262
ABCG2	0	0.0078955607
PPM1K	0	0.000575896804
HERC6	0	0.0270248385
HERC3	0	0.00831351232
NAP1L5	0	0.00807649108
FAM13A-AS1	0	0.0086064077
FAM13A	0	1.56876796e-05
TIGD2	0	0.0057966525
GPRIN3	0	0.0207494204
SNCA	0	0.00268145518
LOC644248	0	1
MMRN1	0	0.000498826963
CCSER1	0	7.79358259e-07
GRID2	0	4.76814556e-05
ATOH1	0	0.000335718321
SMARCAD1	0	1.31947474e-05
HPGDS	0	0.00618473465
PDLIM5	0	0.00980813475
BMPR1B	0	0.000417519302
UNC5C	0	9.19992073e-06
PDHA2	0	0.0165785146
STPG2-AS1	0	0.0225562424
RAP1GDS1	0	0.0347677075
TSPAN5	0	0.0288564184
EIF4E	0	0.03915
METAP1	0	0.0231047506
ADH5	0	0.0250970703
LOC100507053	0	0.000266189957
ADH4	0	0.0109958996
PCNAP1	0	0.00837643853
ADH6	0	0.0448235631
ADH1A	0	9.35481235e-05
ADH1B	0	0.000121037219
ADH1C	0	9.50060467e-06
ADH7	0	6.73528497e-06
C4orf17	0	0.000218104947
TRMT10A	0	1.32744807e-05
MTTP	0	1.33479916e-06
DAPP1	0	0.0042725202
LAMTOR3	0	0.00415433253
DNAJB14	0	0.00494180557
H2AFZ	0	0.00597519889
LOC256880	0	0.00597519889
DDIT4L	0	0.00263821974
EMCN-IT3	0	0.0139771884
PPP3CA	0	0.000732671034
FLJ20021	0	1
BANK1	0	0.00181892955
SLC39A8	0	3.99979798e-05
NFKB1	0	0.000175459787
MANBA	0	7.80659047e-08
UBE2D3	0	6.6954934e-08
CISD2	0	6.58635255e-08
SLC9B1	0	3.65944259e-08
SLC9B2	0	5.06121967e-09
BDH2	0	4.35536959e-08
CENPE	0	8.77245574e-07
CXXC4	0	0.0213667289
TET2	0	0.018889494
PPA2	0	0.03267
ARHGEF38	0	0.03267
TBCK	0	0.0244428523
AIMP1	0	0.0227535991
GIMD1	0	0.0227535991
DKK2	0	0.00252781142
PAPSS1	0	0.0348416001
HADH	0	0.0254018487
LEF1	0	0.0127260817
LEF1-AS1	0	0.000798890778
RPL34-AS1	0	0.00565273912
RPL34	0	0.00636803285
OSTC	0	0.00979477061
AGXT2L1	0	0.0211187663
COL25A1	0	0.0029503067
SEC24B-AS1	0	0.00219703176
SEC24B	0	0.00326449878
CCDC109B	0	0.00225123691
CASP6	0	0.0191572026
PLA2G12A	0	0.018467018
CFI	0	0.0204226417
RRH	0	0.039
LRIT3	0	0.0329831807
EGF	0	0.0131884585
ELOVL6	0	0.00490503658
ENPEP	0	0.0279940705
PITX2	0	0.00455251664
C4orf32	0	0.00529518813
AP1AR	0	0.00722561683
TIFA	0	0.00112687275
ALPK1	0	0.00216516646
C4orf21	0	0.0272433492
LARP7	0	0.0272433492
MIR302B	0	0.0272433492
ANK2	0	0.000239516472
MIR1243	0	0.00728050761
CAMK2D	0	0.0033228249
ARSJ	0	0.000240284354
UGT8	0	1
MIR577	0	0.013720584
NDST4	0	0.0111018718
MIR1973	0	0.0437807042
TRAM1L1	0	0.0355519166
NDST3	0	0.00214888922
SNHG8	0	0.000879697907
SNORA24	0	0.000875569728
PRSS12	0	0.00108243808
CEP170P1	0	0.00241145915
METTL14	0	0.000750989162
SEC24D	0	0.00529008036
SYNPO2	0	0.0125021383
MAD2L1	0	0.00639175424
PRDM5	0	0.000559775571
NDNF	0	0.0498
ANXA5	0	0.00492926209
TMEM155	0	0.00671796993
PP12613	0	0.00737206987
EXOSC9	0	0.0239413936
CCNA2	0	0.0317890263
BBS7	0	0.032460379
TRPC3	0	0.0170487594
KIAA1109	0	0.0238867146
ADAD1	0	0.0327613824
IL2	0	0.0343756619
IL21	0	0.0218275171
CETN4P	0	0.0141034933
BBS12	0	0.0141034933
FGF2	0	3.31892618e-05
NUDT6	0	6.55345851e-05
SPATA5	0	1.02163536e-05
SPRY1	0	4.09943507e-05
LOC285419	0	0.00463182614
ANKRD50	0	0.00339208482
FAT4	0	0.000379841293
MIR2054	0	0.0200972325
C4orf29	0	0.00152050801
LARP1B	0	0.00161715937
PGRMC2	0	0.00606820395
PHF17	0	0.0210445935
SCLT1	0	0.023219031
PCDH18	0	0.0249665944
LINC00616	0	0.00935729898
SLC7A11-AS1	0	0.00661929432
SLC7A11	0	0.00383828776
LINC00499	0	0.0240456474
MGARP	0	1
NDUFC1	0	0.00933274188
NAA15	0	1
RAB33B	0	0.0116745955
SETD7	0	0.00391089983
MGST2	0	0.00736953407
MAML3	0	6.89934725e-06
SCOC	0	0.00797315662
LOC100129858	0	0.00797315662
TBC1D9	0	0.0384171153
TNRC18P1	0	0.0443591272
RNF150	0	0.000202026698
IL15	0	0.0157600222
INPP4B	0	2.75594279e-05
USP38	0	1
GAB1	0	0.00339354337
FREM3	0	0.04011
GYPA	0	0.04832
HHIP	0	0.00604036097
ANAPC10	0	0.0365092432
ABCE1	0	0.0450851412
OTUD4	0	0.0431310837
SMAD1	0	0.00102099033
MMAA	0	0.0138941597
C4orf51	0	0.00496576327
ZNF827	0	0.00102911149
LOC100505545	0	0.04293
LSM6	0	0.00547447996
SLC10A7	0	0.000714369776
TTC29	0	0.03068
PRMT10	0	0.0271443382
ARHGAP10	0	0.0099593177
NR3C2	0	0.00955769744
DCLK2	0	0.00431566528
LRBA	0	0.00627972021
MAB21L2	0	0.0355241649
SH3D19	0	0.032477088
PRSS48	0	0.0145975571
FAM160A1	0	0.0295666524
FBXW7	0	6.57747135e-09
MIR3140	0	2.06819445e-08
DKFZP434I0714	0	6.90475011e-09
TMEM154	0	1
FHDC1	0	0.0113453349
TRIM2	0	0.04673
MND1	0	0.04673
DCHS2	0	0.00654756624
LRAT	0	0.0147257461
RBM46	0	0.00872114981
MAP9	0	0.0300686054
GUCY1A3	0	1.33213561e-05
GUCY1B3	0	2.63184772e-05
ASIC5	0	0.00252000324
TDO2	0	0.00773362965
CTSO	0	0.00849567674
PDGFC	0	1.15706713e-05
GLRB	0	0.000533787663
GRIA2	0	0.00139191013
LOC340017	0	0.0159295921
C4orf45	0	0.03042
RAPGEF2	0	0.0228361165
FSTL5	0	0.000112401525
NAF1	0	0.00609870555
NPY1R	0	0.0235069743
NPY5R	0	0.0235069743
TKTL2	0	0.0263050564
TMA16	0	0.00652960978
MARCH1	0	0.0004732935
ANP32C	0	0.0297528772
CPE	0	0.0165517075
SPOCK3	0	0.000549642785
DDX60	0	0.04504
DDX60L	0	0.04504
PALLD	0	0.00921105211
CBR4	0	0.00408112525
SH3RF1	0	0.0332771837
CLCN3	0	0.00629439208
C4orf27	0	0.00629439208
MFAP3L	0	0.04175
AADAT	0	0.00854077097
GALNTL6	0	0.00469717876
GALNT7	0	0.0366131361
SAP30	0	0.04908
SCRG1	0	0.04908
HAND2	0	0.0367082126
NBLA00301	0	0.0367082126
FBXO8	0	0.00720105315
MIR4276	0	0.0172993417
HPGD	0	0.00476708021
GLRA3	0	6.90216101e-05
ADAM29	0	0.00317034204
GPM6A	0	0.0106530241
WDR17	0	0.0319689075
SPATA4	0	0.0150311134
ASB5	0	0.000637778047
SPCS3	0	0.00148216509
NEIL3	0	0.00864036024
AGA	0	0.0153325939
LOC285501	0	0.00675426477
LINC00290	0	0.000464773368
MGC45800	0	0.002213
TENM3	0	5.84945251e-06
MIR1305	0	0.00131519064
DCTD	0	0.00209122524
FAM92A1P2	0	0.0103683934
WWC2	0	0.03186
CDKN2AIP	0	0.00195499235
LOC389247	0	0.006488862
ING2	0	0.0053838574
RWDD4	0	0.03835
TRAPPC11	0	0.00840887374
STOX2	0	0.000563864518
ENPP6	0	0.000483272619
IRF2	0	0.00144776321
CASP3	0	0.008016351
CCDC111	0	1
MLF1IP	0	1
ACSL1	0	1.34169489e-05
SLED1	0	1.64080471e-09
LOC731424	0	1.11259224e-09
MIR3945	0	1.5639333e-05
LOC100506229	0	0.00735504646
HELT	0	0.0244400822
SNX25	0	0.04617
SORBS2	0	7.41763224e-05
TLR3	0	0.00131591198
CYP4V2	0	0.0206811459
KLKB1	0	0.0173214841
F11	0	0.0173214841
LOC285441	0	0.00206308218
FAT1	0	0.04444
LOC339975	0	0.0456767132
ZFP42	0	0.00975204267
TRIML2	0	0.00940737398
TRIML1	0	0.011480025
LOC401164	0	0.00619679142
PLEKHG4B	0	5.2209507e-05
LRRC14B	0	5.03566228e-05
CCDC127	0	4.64654449e-05
SDHA	0	4.16622445e-05
PDCD6	0	1
AHRR	0	5.10845638e-05
LOC100996325	0	0.00763154006
CEP72	0	0.00626229902
TPPP	0	0.00450161612
ZDHHC11	0	0.0372765995
BRD9	0	0.0372765995
TRIP13	0	0.0335165429
LOC100506688	0	0.014022527
NKD2	0	0.0165147419
SLC12A7	0	0.0203954887
MIR4635	0	0.0281794824
MIR4457	0	0.02133
CLPTM1L	0	0.000247127723
SLC6A3	0	0.000247127723
LOC728613	0	0.0265172883
MIR4277	0	0.00104558364
MRPL36	0	0.0183456207
NDUFS6	0	0.0183456207
IRX4	0	0.0204270184
IRX2	0	0.0206965354
C5orf38	0	0.0268257884
LOC285577	0	0.00436821147
IRX1	0	0.0250064807
ADAMTS16	0	0.0026969211
KIAA0947	0	0.0264214427
UBE2QL1	0	0.04294
LOC255167	0	0.0109397907
NSUN2	0	0.0109397907
PAPD7	0	0.013684866
MIR4278	0	8.72602796e-05
ADCY2	0	1.53631461e-05
C5orf49	0	0.00704229803
FASTKD3	0	0.00838436122
MTRR	0	0.00897511349
LOC729506	0	0.00152156917
LOC100505738	0	0.04598
MIR4458	0	0.04598
SEMA5A	0	0.00056891587
MIR4636	0	0.0102858404
LOC100505806	0	0.03976
SNORD123	0	0.03976
TAS2R1	0	0.04933
LOC285692	0	0.0229581314
FAM173B	0	0.00787143738
CCT5	0	0.00836506047
CMBL	0	0.0136313862
MARCH6	0	0.0230961329
ROPN1L-AS1	0	0.0226306788
ROPN1L	0	0.0226306788
ANKRD33B	0	0.0136842314
DAP	0	0.0106707641
CTNND2	0	0.000149794855
CT49	0	0.000691552942
DNAH5	0	0.00211307278
TRIO	0	0.00753122007
FAM105A	0	0.00550958402
FAM105B	0	0.0155998857
ANKH	0	5.26469299e-08
LOC100130744	0	0.0121370688
MIR4637	0	3.70690758e-07
FBXL7	0	0.0167038192
MARCH11	0	0.00194080795
FAM134B	0	0.0138732632
MYO10	0	0.00705192668
LOC285696	0	0.0402056548
BASP1	0	0.00727370996
CDH18	0	0.00228321006
GUSBP1	0	0.0163542106
CDH12	0	0.00288987389
PMCHL1	0	0.0308757309
PRDM9	0	0.021091718
CDH10	0	0.035381886
CDH9	0	0.00748532262
LOC643401	0	0.0184282715
CDH6	0	0.0320522263
DROSHA	0	0.0285690065
PDZD2	0	7.8480153e-05
MIR4279	0	0.0110052348
GOLPH3	0	0.03197
ZFR	0	0.00874463094
SUB1	0	0.0207029359
LOC340113	0	0.00903632881
TARS	0	0.00387194793
ADAMTS12	0	0.0237016654
SLC45A2	0	0.0493497903
AMACR	0	0.0129417768
C1QTNF3	0	0.00277897705
RAI14	0	0.000952834315
TTC23L	0	0.0100062
RAD1	0	0.010715808
BRIX1	0	0.0107947635
DNAJC21	0	0.00881737619
AGXT2	0	0.00754533988
PRLR	0	0.0242629085
SPEF2	0	0.00805346657
IL7R	0	0.00551193564
CAPSL	0	0.00440921166
UGT3A1	0	0.00855974056
UGT3A2	0	0.0287058111
LMBRD2	0	0.00686550663
MIR580	0	0.00298556599
SKP2	0	0.0117025662
NADKD1	0	0.0131898766
RANBP3L	0	0.0117434599
SLC1A3	0	0.00276176787
WDR70	0	0.000873376273
GDNF	0	0.00291333267
GDNF-AS1	0	0.000987303612
EGFLAM	0	0.0404059796
EGFLAM-AS2	0	0.0404059796
LIFR	0	0.00658742003
OSMR	0	0.0147624538
RICTOR	0	0.025352963
FYB	0	0.014758764
C9	0	0.018370232
DAB2	0	0.0236618893
PTGER4	0	0.00354385768
TTC33	0	0.00289500698
PRKAA1	0	0.0036648924
LOC100506548	0	0.00466538082
RPL37	0	0.00543442424
SNORD72	0	0.00543442424
CARD6	0	0.00615501459
C7	0	0.04252
MROH2B	0	0.04252
C6	0	0.0306239814
PLCXD3	0	0.0348042434
CCDC152	0	0.0292809154
SEPP1	0	0.0291017508
CCL28	0	0.03391
C5orf28	0	0.03391
LOC100652772	0	0.0137511162
NNT	0	0.0233803911
FGF10	0	0.0367265405
MRPS30	0	1
HCN1	0	5.23562948e-05
EMB	0	1
PARP8	0	0.00551481299
LOC642366	0	0.00051315973
ISL1	0	1
ITGA1	0	1.7653836e-07
ITGA2	0	5.50719972e-05
MOCS2	0	9.745135e-05
LOC257396	0	0.000111064885
FST	0	0.000764733786
NDUFS4	0	0.00138204919
ARL15	0	1e-12
MIR581	0	1e-12
HSPB3	0	0.0028797271
SNX18	0	0.00847636707
ESM1	0	0.0313369605
DDX4	0	0.0381214769
IL31RA	0	0.0131738556
IL6ST	0	0.0253412087
ANKRD55	0	0.00343377564
MAP3K1	0	0.00107745048
SETD9	0	0.000777136621
MIER3	0	0.00056567433
ACTBL2	0	0.0110462555
PLK2	0	0.00907468053
GAPT	0	0.0097439923
RAB3C	0	0.00331179733
PDE4D	0	0.000561582523
PART1	0	0.0118771503
DEPDC1B	0	0.00465657952
ELOVL7	0	0.00720628006
ERCC8	0	0.0141395572
NDUFAF2	0	0.0203009005
ZSWIM6	0	0.0154238242
C5orf64	0	0.00857926677
RNF180	0	0.0226974904
RGS7BP	0	0.00909339436
FAM159B	0	0.0147571447
SREK1IP1	0	0.00344492497
CWC27	0	0.000850705059
ADAMTS6	0	0.00108352817
CENPK	0	0.00460923121
PPWD1	0	0.00527586511
TRIM23	0	0.00654323418
TRAPPC13	0	0.0058485501
SGTB	0	0.00686384258
NLN	0	0.000330834345
ERBB2IP	0	0.00734646708
LOC100303749	0	0.0180022117
MAST4	0	2.41889982e-06
CD180	0	0.00734783429
PIK3R1	0	0.00014786329
SLC30A5	0	0.00026284527
CCNB1	0	0.00180344022
CENPH	0	0.00235434471
MRPS36	0	0.00283084138
CDK7	0	0.00298712401
CCDC125	0	0.00277548677
MCCC2	0	0.03957
CARTPT	0	0.0140640251
MAP1B	0	0.0136515439
TNPO1	0	0.000127203935
MIR4804	0	0.000110619346
FCHO2	0	0.000437889837
TMEM171	0	0.000381652403
TMEM174	0	0.00530766039
BTF3	0	0.0103
ANKRA2	0	0.0103
ARHGEF28	0	0.00200098627
ENC1	0	0.0331261844
HEXB	0	0.00984699169
GFM2	0	0.0115592559
NSA2	0	0.012741028
FAM169A	0	0.0139868896
GCNT4	0	0.000841568655
ANKRD31	0	0.000516616984
HMGCR	0	0.0001071364
COL4A3BP	0	0.000324187343
POLK	0	0.000155107439
ANKDD1B	0	8.50861383e-07
POC5	0	5.22811077e-07
SV2C	0	0.000858038757
IQGAP2	0	0.00808037786
NCRUPAR	0	0.0116732585
F2R	0	0.0107181652
F2RL1	0	0.00198902566
S100Z	0	0.000496059367
CRHBP	0	0.0105808768
AGGF1	0	0.0028683589
ZBED3	0	0.000105214854
SNORA47	0	0.000540743283
ZBED3-AS1	0	7.67908421e-08
PDE8B	0	5.73225195e-06
WDR41	0	6.07149183e-06
OTP	0	0.0189467583
TBCA	0	0.0339002565
AP3B1	0	0.0125300884
SCAMP1	0	0.00289760907
LHFPL2	0	0.00156526968
ARSB	0	4.33208567e-05
DMGDH	0	2.98907488e-05
BHMT2	0	8.53206671e-06
BHMT	0	5.85521355e-07
JMY	0	9.94578129e-06
HOMER1	0	0.000270635347
CMYA5	0	0.0241707647
MTX3	0	0.00789164212
THBS4	0	0.00467501459
SERINC5	0	0.00271797159
LOC644936	0	0.0343112283
FAM151B	0	0.04734
ANKRD34B	0	0.0135057289
DHFR	0	0.0194888268
MTRNR2L2	0	0.0386139102
MSH3	0	0.0349404943
RASGRF2	0	0.0099318096
RNU5E-1	0	0.00460290713
ZCCHC9	0	0.04751
ACOT12	0	0.00473093135
SSBP2	0	0.000192904964
ATG10	0	0.000964208882
RPS23	0	0.000572666154
ATP6AP1L	0	0.000178396539
MIR3977	0	0.00151283461
TMEM167A	0	0.0199514558
SCARNA18	0	0.0235252589
XRCC4	0	0.0213332151
VCAN	0	0.00309662182
HAPLN1	0	0.00798450775
EDIL3	0	0.000678139228
NBPF22P	0	0.04657
RASA1	0	0.00661213092
CCNH	0	0.0114136883
TMEM161B	0	0.0162123632
TMEM161B-AS1	0	0.0104813197
LINC00461	0	7.82082438e-05
MIR9-2	0	0.000184809026
MEF2C	0	0.000225577935
MIR3660	0	0.0273783441
CETN3	0	0.00158294041
MBLAC2	0	0.017069334
POLR3G	0	0.017069334
GPR98	0	0.0062800835
NR2F1-AS1	0	0.04503
KIAA0825	0	0.0257746945
MCTP1	0	0.00265107748
ARSK	0	0.02597
GPR150	0	0.02597
RFESD	0	0.0252108732
SPATA9	0	0.0202149001
RHOBTB3	0	0.0039877946
GLRX	0	0.00737712738
C5orf27	0	0.00952222697
PCSK1	0	0.00710344901
CAST	0	0.0086233044
ERAP1	0	0.0139826527
ERAP2	0	0.00467565653
LNPEP	0	0.0031777752
LIX1	0	0.0286537954
RIOK2	0	0.0437546987
RGMB	0	0.000960913264
RGMB-AS1	0	0.000808101832
CHD1	0	0.000444952564
LOC100289230	0	0.000561459861
FAM174A	0	0.0023367912
SLCO4C1	0	5.9842743e-06
SLCO6A1	0	0.000191238909
PAM	0	6.84766699e-05
GIN1	0	0.000172665285
PPIP5K2	0	0.000189247126
C5orf30	0	0.000902679217
NUDT12	0	0.00151671027
EFNA5	0	0.00581173009
FBXL17	0	0.0146409249
FER	0	0.00283567127
MAN2A1	0	0.0135589941
WDR36	0	0.0153944285
CAMK4	0	0.00416581826
STARD4-AS1	0	0.02054
NREP	0	0.0280378623
NREP-AS1	0	0.0290060662
EPB41L4A	0	0.00413375289
EPB41L4A-AS1	0	0.00520339767
SNORA13	0	0.00520339767
APC	0	0.00780126232
SRP19	0	0.0122021294
REEP5	0	0.0121923867
DCP2	0	0.00249260418
MCC	0	7.31712735e-07
TSSK1B	0	0.000138555979
YTHDC2	0	2.25555829e-05
KCNN2	0	0.02953
FEM1C	0	0.0180475054
TMED7-TICAM2	0	0.0190347086
TMED7	0	0.0190347086
AP3S1	0	0.02043
AQPEP	0	0.00353450006
ARL14EPL	0	0.00676849079
COMMD10	0	0.0174693332
SEMA6A	0	0.00560999515
LOC728342	0	0.00548400084
DTWD2	0	0.0313915161
DMXL1	0	0.0263020657
TNFAIP8	0	0.00122660433
HSD17B4	0	0.00731613197
FAM170A	0	0.00535329456
PRR16	0	0.00365282582
FTMT	0	0.0366105747
SRFBP1	0	0.0106400399
LOX	0	0.0107475563
ZNF474	0	0.0359774804
LOC100505841	0	0.0359774804
SNCAIP	0	0.04171
MGC32805	0	0.04171
SNX2	0	0.00293947379
SNX24	0	0.004460654
PPIC	0	0.00948701898
PRDM6	0	0.00983026334
CEP120	0	0.0319130682
CSNK1G3	0	0.000580825123
ZNF608	0	0.000331577279
GRAMD3	0	0.000790873065
ALDH7A1	0	0.0222263315
PHAX	0	0.0117321386
C5orf48	0	0.0052251716
MEGF10	0	0.000775283727
PRRC1	0	0.00211182172
CTXN3	0	1
FLJ33630	0	6.87938859e-05
SLC12A2	0	0.00121959379
FBN2	0	0.00548859801
ISOC1	0	0.0127818753
MIR4633	0	0.0271900223
MIR4460	0	0.0321858051
ADAMTS19	0	0.04633
HINT1	0	0.015870336
LYRM7	0	0.0145312067
CDC42SE2	0	0.0453338986
RAPGEF6	0	0.046854228
FNIP1	0	0.0454462649
PDLIM4	0	0.0481
SLC22A4	0	0.00608023347
LOC553103	0	0.00608023347
MIR3936	0	0.005011266
SLC22A5	0	0.005011266
C5orf56	0	0.0245338094
IRF1	0	0.0267070453
IL5	0	0.0244207112
FSTL4	0	0.00011281066
MIR1289-2	0	0.000375638997
VDAC1	0	0.00503143311
TCF7	0	0.0158622078
CDKN2AIPNL	0	0.0267336362
PHF15	0	1.85424173e-06
SAR1B	0	0.00209047149
SEC24A	0	0.0343286246
CAMLG	0	0.0363467344
DDX46	0	0.00931698402
C5orf24	0	0.000352060811
TXNDC15	0	0.000249912551
PCBD2	0	0.000190443469
MIR4461	0	0.000190443469
CATSPER3	0	0.000290212172
PITX1	0	0.0122924534
LOC100996485	0	0.00074600355
LOC340073	0	0.00347051187
H2AFY	0	0.00388288318
C5orf20	0	0.00345202984
TIFAB	0	0.00345202984
NEUROG1	0	0.00973707846
LOC340074	0	0.0302732816
SLC25A48	0	0.04865
IL9	0	0.04865
FBXL21	0	0.0375102699
LECT2	0	0.0375102699
TGFBI	0	0.0237779777
VTRNA2-1	0	0.0245276942
SMAD5-AS1	0	0.0260058784
SMAD5	0	0.0260058784
SPOCK1	0	0.00431786496
KLHL3	0	0.00388647707
MIR874	0	0.00427632065
MYOT	0	0.00330977376
HNRNPA0	0	0.00475918436
NPY6R	0	0.00726759412
PKD2L2	0	0.04827
NME5	0	0.00765148358
BRD8	0	0.00765148358
KIF20A	0	0.00999094964
CDC23	0	0.0122038358
GFRA3	0	0.00820801452
CDC25C	0	0.00858941091
FAM53C	0	0.00947087654
KDM3B	0	0.0105177343
REEP2	0	0.04776
EGR1	0	0.04776
PSD2	0	0.00423467539
NRG2	0	0.000689798624
LOC100505636	0	0.0189836661
PURA	0	0.0248088917
IGIP	0	0.0255769245
CYSTM1	0	1
PFDN1	0	0.0266227312
HBEGF	0	0.00784140133
SLC4A9	0	0.00831308808
ANKHD1-EIF4EBP3	0	0.0254705934
EIF4EBP3	0	0.0367151793
SRA1	0	0.0344275878
APBB3	0	0.0337350092
SLC35A4	0	0.0337350092
CD14	0	0.0111624121
TMCO6	0	0.0117645406
NDUFA2	0	0.0117645406
IK	0	0.0125307658
WDR55	0	0.0183621102
DND1	0	0.0183621102
HARS	0	0.018488894
HARS2	0	0.0155451235
ZMAT2	0	0.0147521691
VTRNA1-1	0	0.0147521691
VTRNA1-2	0	0.0140216637
VTRNA1-3	0	0.0140216637
PCDHA1	0	0.00873763319
PCDHA2	0	0.00701418056
PCDHA3	0	0.00548935165
PCDHA4	0	0.00301101966
PCDHA5	0	0.00301101966
PCDHA6	0	0.00301101966
PCDHA7	0	0.00301101966
PCDHA8	0	0.00301101966
PCDHA9	0	0.00301101966
PCDHA10	0	0.00503347625
PCDHA11	0	0.00503347625
PCDHA12	0	0.00503347625
PCDHA13	0	0.00503347625
PCDHAC1	0	0.00503347625
PCDHAC2	0	0.00503347625
SLC25A2	0	0.0211836534
TAF7	0	0.0160389388
PCDHGA1	0	0.00444564166
PCDHGA2	0	0.00444564166
PCDHGA3	0	0.00444564166
PCDHGB1	0	0.00444564166
PCDHGA4	0	0.00444564166
PCDHGB2	0	0.00444564166
PCDHGA5	0	0.00444564166
PCDHGB3	0	0.00444564166
PCDHGA6	0	0.00444564166
PCDHGA7	0	0.00444564166
PCDHGB4	0	0.00444564166
PCDHGB5	0	0.00419863219
PCDHGA9	0	0.0041567351
PCDHGB6	0	0.0041545648
PCDHGA10	0	0.00416633595
PCDHGB7	0	0.00421356205
PCDHGA11	0	0.00421848099
PCDHGB8P	0	0.00616125705
PCDHGA12	0	0.00424857247
PCDHGC3	0	0.00496213826
PCDHGC4	0	0.00496280151
PCDHGC5	0	0.0051039629
DIAPH1	0	0.000466892186
LOC100505658	0	0.0115849125
HDAC3	0	0.0026519114
RELL2	0	0.0035430745
FCHSD1	0	0.0035430745
ARAP3	0	0.00408673762
PCDH1	0	0.00484077398
LOC729080	0	0.00448535655
KIAA0141	0	0.000107892641
PCDH12	0	0.000473224853
RNF14	0	0.000658229737
GNPDA1	0	0.00103957969
NDFIP1	0	0.00833434353
FGF1	0	0.00835277387
ARHGAP26	0	0.00179921981
ARHGAP26-AS1	0	0.00985329863
NR3C1	0	0.0108121608
MIR5197	0	0.03123
HMHB1	0	0.01213
YIPF5	0	0.0137720265
KCTD16	0	1
PRELID2	0	0.00337607662
GRXCR2	0	0.0132290252
SH3RF2	0	1
PLAC8L1	0	0.0124305993
LARS	0	0.0333126234
RBM27	0	0.033374723
POU4F3	0	0.016133301
TCERG1	0	0.000728221989
GPR151	0	0.001312689
PPP2R2B	0	0.00229656718
PPP2R2B-IT1	0	0.0374049717
STK32A	0	5.44076062e-05
DPYSL3	0	0.0269420136
JAKMIP2-AS1	0	0.0196620592
JAKMIP2	0	0.00453622655
SPINK1	0	0.011854863
SCGB3A2	0	0.0400482505
C5orf46	0	0.0410454281
SPINK13	0	0.00336629544
SPINK7	0	0.00332012112
SPINK9	0	0.00311000842
FBXO38	0	0.000876780954
HTR4	0	3.63989783e-05
SH3TC2	0	8.79113162e-05
ADRB2	0	0.02583
ABLIM3	0	0.000954292541
AFAP1L1	0	0.00549978918
GRPEL2	0	0.0232601426
MIR143HG	0	0.0167899232
MIR143	0	0.0167899232
CSNK1A1	0	0.0113354859
ARHGEF37	0	0.0043323082
PPARGC1B	0	0.004707972
PDE6A	0	0.0221277848
SLC26A2	0	0.0410078478
TIGD6	0	0.01656
HMGXB3	0	0.0129582735
CSF1R	0	0.0106517813
PDGFRB	0	0.00737619159
CDX1	0	0.0177507243
SLC6A7	0	0.0177507243
CAMK2A	0	0.0136876568
ARSI	0	0.0116669006
TCOF1	0	0.0305406734
NDST1	0	0.0260646514
SYNPO	0	0.0222880361
MYOZ3	0	0.0230795596
RBM22	0	0.0230795596
ZNF300	0	0.04391
ZNF300P1	0	0.0408431411
TNIP1	0	0.00124317745
ANXA6	0	0.00146113076
CCDC69	0	0.0325336315
SLC36A3	0	0.0481663711
SLC36A2	0	0.0481663711
SLC36A1	0	0.02729
FAT2	0	0.0264276877
GLRA1	0	0.000242119413
NMUR2	0	0.0380053057
GRIA1	0	0.00171225445
FAM114A2	0	0.000479598825
MFAP3	0	1
GALNT10	0	0.00185948192
SAP30L-AS1	0	0.000449594375
SAP30L	0	0.00414828619
HAND1	0	0.00573607371
MIR3141	0	0.0215602768
LARP1	0	0.0291593162
FAXDC2	0	0.0219807526
CNOT8	0	0.0136851751
GEMIN5	0	0.0136895087
MRPL22	0	0.0128727996
KIF4B	0	0.0165711497
SGCD	0	1.13718549e-05
