GOID	Ontology Source	GOTerm	GOLevels	GOGroups	Nr. Genes	% Associated Genes	Term PValue	Term PValue Corrected with Bonferroni	Group PValue	Group PValue Corrected with Bonferroni	Associated Genes Found	All Associated Genes	OverViewTerm
KEGG:04020	KEGG_14.03.2012	Calcium signaling pathway	[-1]	[Group1]	36	20.111732	2.28E-10	2.18E-08	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[ADRB2, AGTR1, ATP2A1, ATP2B4, BDKRB2, CALM1, CAMK2A, CAMK2B, CAMK2D, CAMK2G, EGFR, ERBB2, ERBB3, ERBB4, GNA15, GRIN1, GRIN2A, GRIN2D, GRM1, ITPKA, MYLK, NOS1, NOS3, PDGFRA, PDGFRB, PLCB1, PLCG1, PLCG2, PPP3CA, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PTK2B]	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY7, ADCY8, ADCY9, ADORA2A, ADORA2B, ADRA1A, ADRA1B, ADRA1D, ADRB1, ADRB2, ADRB3, AGTR1, ATP2A1, ATP2A2, ATP2A3, ATP2B1, ATP2B2, ATP2B3, ATP2B4, AVPR1A, AVPR1B, BDKRB1, BDKRB2, BST1, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CAMK4, CCKAR, CCKBR, CD38, CHP, CHP2, CHRM1, CHRM2, CHRM3, CHRM5, CHRNA7, CYSLTR1, CYSLTR2, DRD1, DRD5, EDNRA, EDNRB, EGFR, ERBB2, ERBB3, ERBB4, F2R, GNA11, GNA14, GNA15, GNAL, GNAQ, GNAS, GRIN1, GRIN2A, GRIN2C, GRIN2D, GRM1, GRM5, GRPR, HRH1, HRH2, HTR2A, HTR2B, HTR2C, HTR4, HTR5A, HTR6, HTR7, ITPKA, ITPKB, ITPR1, ITPR2, ITPR3, LHCGR, LOC100132941, LOC100291917, LTB4R2, MYLK, MYLK2, MYLK3, NOS1, NOS2, NOS3, NTSR1, OXTR, P2RX1, P2RX2, P2RX3, P2RX4, P2RX5, P2RX6, P2RX7, PDE1A, PDE1B, PDE1C, PDGFRA, PDGFRB, PHKA1, PHKA2, PHKB, PHKG1, PHKG2, PLCB1, PLCB2, PLCB3, PLCB4, PLCD1, PLCD3, PLCD4, PLCE1, PLCG1, PLCG2, PLCZ1, PLN, PPIF, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTAFR, PTGER1, PTGER3, PTGFR, PTK2B, RYR1, RYR2, RYR3, SLC25A31, SLC25A4, SLC25A5, SLC25A6, SLC8A1, SLC8A2, SLC8A3, SPHK1, SPHK2, TACR1, TACR2, TACR3, TBXA2R, TNNC1, TNNC2, TRHR, TRPC1, VDAC1, VDAC2, VDAC3]	FALSE
KEGG:04110	KEGG_14.03.2012	Cell cycle	[-1]	[Group5]	29	23.387096	3.36E-10	3.22E-08	{Group5=2.5314609392504854E-14}	{Group5=1.5188765635502912E-13}	[ABL1, CCNB1, CCND1, CDC25A, CDC25B, CDC25C, CDK1, CDK2, CDK4, CDK6, CDK7, CDKN1A, CDKN1B, CHEK1, CREBBP, EP300, GSK3B, PRKDC, RB1, SFN, SMAD3, TP53, WEE1, YWHAB, YWHAE, YWHAG, YWHAH, YWHAQ, YWHAZ]	[ABL1, ANAPC1, ANAPC10, ANAPC11, ANAPC13, ANAPC2, ANAPC4, ANAPC5, ANAPC7, ATM, ATR, BUB1, BUB1B, BUB3, CCNA1, CCNA2, CCNB1, CCNB2, CCNB3, CCND1, CCND2, CCND3, CCNE1, CCNE2, CCNH, CDC14A, CDC14B, CDC16, CDC20, CDC23, CDC25A, CDC25B, CDC25C, CDC26, CDC27, CDC45, CDC6, CDC7, CDK1, CDK2, CDK4, CDK6, CDK7, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, CHEK1, CHEK2, CREBBP, CUL1, DBF4, E2F1, E2F2, E2F3, E2F4, E2F5, EP300, ESPL1, FZR1, GADD45A, GADD45B, GADD45G, GSK3B, HDAC1, HDAC2, MAD1L1, MAD2L1, MAD2L2, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, MDM2, MYC, ORC1, ORC2, ORC3, ORC4, ORC5, ORC6, PCNA, PKMYT1, PLK1, PRKDC, PTTG1, PTTG2, RAD21, RB1, RBL1, RBL2, RBX1, SFN, SKP1, SKP2, SMAD2, SMAD3, SMAD4, SMC1A, SMC1B, SMC3, STAG1, STAG2, TFDP1, TFDP2, TGFB1, TGFB2, TGFB3, TP53, TTK, WEE1, WEE2, YWHAB, YWHAE, YWHAG, YWHAH, YWHAQ, YWHAZ, ZBTB17]	TRUE
KEGG:04540	KEGG_14.03.2012	Gap junction	[-1]	[Group1]	24	26.966291	5.26E-10	5.05E-08	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CDK1, EGFR, GJA1, GRB2, GRM1, HRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MAPK7, PDGFRA, PDGFRB, PLCB1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, RAF1, SOS1, SOS2, SRC]	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRB1, CDK1, CSNK1D, DRD1, DRD2, EGF, EGFR, GJA1, GJD2, GNA11, GNAI1, GNAI2, GNAI3, GNAQ, GNAS, GRB2, GRM1, GRM5, GUCY1A2, GUCY1A3, GUCY1B3, HRAS, HTR2A, HTR2B, HTR2C, ITPR1, ITPR2, ITPR3, KRAS, LPAR1, MAP2K1, MAP2K2, MAP2K5, MAP3K2, MAPK1, MAPK3, MAPK7, NRAS, PDGFA, PDGFB, PDGFC, PDGFD, PDGFRA, PDGFRB, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, PRKX, RAF1, SOS1, SOS2, SRC, TJP1, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBA8, TUBAL3, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB2C, TUBB3, TUBB4, TUBB6, TUBB8]	FALSE
KEGG:04150	KEGG_14.03.2012	mTOR signaling pathway	[-1]	[Group1]	18	34.615383	9.40E-10	9.03E-08	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[AKT1, AKT2, AKT3, BRAF, MAPK1, MAPK3, PDPK1, PIK3CA, PIK3R1, PIK3R2, PIK3R3, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KB1, RPS6KB2, TSC1, TSC2]	[AKT1, AKT2, AKT3, BRAF, CAB39, CAB39L, DDIT4, EIF4B, EIF4E, EIF4E1B, EIF4E2, EIF4EBP1, FIGF, HIF1A, IGF1, INS, MAPK1, MAPK3, MLST8, MTOR, PDPK1, PGF, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PRKAA1, PRKAA2, RHEB, RICTOR, RPS6, RPS6KA1, RPS6KA2, RPS6KA3, RPS6KA6, RPS6KB1, RPS6KB2, RPTOR, STK11, STRADA, TSC1, TSC2, ULK1, ULK2, ULK3, VEGFA, VEGFB, VEGFC]	FALSE
KEGG:05014	KEGG_14.03.2012	Amyotrophic lateral sclerosis (ALS)	[-1]	[Group2]	18	33.962265	1.34E-09	1.29E-07	{Group2=9.104286006716573E-9}	{Group2=5.4625716040299436E-8}	[BAD, BCL2, CASP3, CASP9, GRIA1, GRIN1, GRIN2A, GRIN2B, GRIN2D, MAP3K5, MAPK11, MAPK12, MAPK13, MAPK14, NOS1, PPP3CA, RAC1, TP53]	[ALS2, APAF1, BAD, BAX, BCL2, BCL2L1, BID, CASP1, CASP3, CASP9, CAT, CCS, CHP, CHP2, CYCS, DAXX, DERL1, GPX1, GRIA1, GRIA2, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, MAP2K3, MAP2K6, MAP3K5, MAPK11, MAPK12, MAPK13, MAPK14, NEFH, NEFL, NEFM, NOS1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRPH, PRPH2, RAB5A, RAC1, SLC1A2, SOD1, TNF, TNFRSF1A, TNFRSF1B, TOMM40, TOMM40L, TP53]	TRUE
KEGG:05219	KEGG_14.03.2012	Bladder cancer	[-1]	[Group1]	16	38.095238	1.61E-09	1.55E-07	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[BRAF, CCND1, CDH1, CDK4, CDKN1A, EGFR, ERBB2, HRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, RAF1, RB1, RPS6KA5, TP53]	[ARAF, BRAF, CCND1, CDH1, CDK4, CDKN1A, CDKN2A, DAPK1, DAPK2, DAPK3, E2F1, E2F2, E2F3, EGF, EGFR, ERBB2, FGFR3, FIGF, HRAS, IL8, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MMP1, MMP2, MMP9, MYC, NRAS, PGF, RAF1, RASSF1, RB1, RPS6KA5, THBS1, TP53, TYMP, VEGFA, VEGFB, VEGFC]	FALSE
KEGG:04916	KEGG_14.03.2012	Melanogenesis	[-1]	[Group1]	25	24.752476	1.64E-09	1.57E-07	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CALM1, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CREB1, CREBBP, CTNNB1, EP300, GSK3B, HRAS, KIT, MAP2K1, MAP2K2, MAPK1, MAPK3, MC1R, PLCB1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, RAF1]	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ASIP, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREBBP, CTNNB1, DCT, DVL1, DVL2, DVL3, EDN1, EDNRB, EP300, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GSK3B, HRAS, KIT, KITLG, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MC1R, MITF, NRAS, PLCB1, PLCB2, PLCB3, PLCB4, POMC, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, RAF1, TCF7, TCF7L1, TCF7L2, TYR, TYRP1, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B]	FALSE
KEGG:05222	KEGG_14.03.2012	Small cell lung cancer	[-1]	[Group1, Group4, Group5]	23	26.43678	1.87E-09	1.79E-07	{Group1=2.6910528053551752E-89, Group4=1.7798287520973917E-42, Group5=2.5314609392504854E-14}	{Group1=1.614631683213105E-88, Group4=1.067897251258435E-41, Group5=1.5188765635502912E-13}	[AKT1, AKT2, AKT3, BCL2, CASP9, CCND1, CDK2, CDK4, CDK6, CDKN1B, IKBKB, ITGB1, NFKB1, PIK3CA, PIK3R1, PIK3R2, PIK3R3, PTEN, PTK2, RB1, RELA, RXRA, TP53]	[AKT1, AKT2, AKT3, APAF1, BCL2, BCL2L1, BIRC2, BIRC3, BIRC7, BIRC8, CASP9, CCND1, CCNE1, CCNE2, CDK2, CDK4, CDK6, CDKN1B, CDKN2B, CHUK, CKS1B, COL4A1, COL4A2, COL4A4, COL4A5, COL4A6, CYCS, E2F1, E2F2, E2F3, FHIT, FN1, IKBKB, IKBKG, ITGA2, ITGA2B, ITGA3, ITGA6, ITGAV, ITGB1, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, MAX, MYC, NFKB1, NFKBIA, NOS2, PIAS1, PIAS2, PIAS3, PIAS4, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTEN, PTGS2, PTK2, RARB, RB1, RELA, RXRA, RXRB, RXRG, SKP2, TP53, TRAF1, TRAF2, TRAF3, TRAF4, TRAF5, TRAF6, XIAP]	FALSE
KEGG:05216	KEGG_14.03.2012	Thyroid cancer	[-1]	[Group1]	13	44.827587	5.30E-09	5.09E-07	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[BRAF, CCND1, CDH1, CTNNB1, HRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, NTRK1, RET, RXRA, TP53]	[BRAF, CCDC6, CCND1, CDH1, CTNNB1, HRAS, KRAS, LEF1, MAP2K1, MAP2K2, MAPK1, MAPK3, MYC, NCOA4, NRAS, NTRK1, PAX8, PPARG, RET, RXRA, RXRB, RXRG, TCF7, TCF7L1, TCF7L2, TFG, TP53, TPM3, TPR]	FALSE
KEGG:05130	KEGG_14.03.2012	Pathogenic Escherichia coli infection	[-1]	[None]	17	30.90909	1.98E-08	1.90E-06	{None=NaN}	{None=NaN}	[ABL1, CDC42, CDH1, CTNNB1, CTTN, EZR, FYN, HCLS1, ITGB1, KRT18, NCK1, NCK2, PRKCA, WAS, WASL, YWHAQ, YWHAZ]	[ABL1, ACTB, ACTG1, ARHGEF2, ARPC1A, ARPC1B, ARPC2, ARPC3, ARPC4, ARPC5, ARPC5L, CD14, CDC42, CDH1, CLDN1, CTNNB1, CTTN, EZR, FYN, HCLS1, ITGB1, KRT18, LOC100506658, LY96, NCK1, NCK2, NCL, PRKCA, RHOA, ROCK1, ROCK2, TLR4, TLR5, TUBA1A, TUBA1B, TUBA1C, TUBA3C, TUBA3D, TUBA3E, TUBA4A, TUBA8, TUBAL3, TUBB, TUBB1, TUBB2A, TUBB2B, TUBB2C, TUBB3, TUBB4, TUBB6, TUBB8, WAS, WASL, YWHAQ, YWHAZ]	TRUE
KEGG:04730	KEGG_14.03.2012	Long-term depression	[-1]	[Group1]	19	27.142857	3.10E-08	2.98E-06	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[BRAF, GNA13, GNAZ, GRIA1, GRM1, HRAS, IGF1R, LYN, MAP2K1, MAP2K2, MAPK1, MAPK3, NOS1, PLA2G4A, PLCB1, PRKCA, PRKCB, PRKCG, RAF1]	[ARAF, BRAF, C7orf16, CACNA1A, CRH, CRHR1, GNA11, GNA12, GNA13, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNAZ, GRIA1, GRIA2, GRIA3, GRID2, GRM1, GRM5, GUCY1A2, GUCY1A3, GUCY1B3, HRAS, IGF1, IGF1R, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KRAS, LYN, MAP2K1, MAP2K2, MAPK1, MAPK3, NOS1, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, RAF1, RYR1]	FALSE
KEGG:04310	KEGG_14.03.2012	Wnt signaling pathway	[-1]	[Group1]	29	19.205297	4.13E-08	3.97E-06	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCND1, CREBBP, CSNK2A1, CSNK2A2, CSNK2B, CTNNB1, EP300, GSK3B, JUN, MAPK10, MAPK8, MAPK9, NFATC4, PLCB1, PPP3CA, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PSEN1, RAC1, SMAD3, TP53]	[APC, APC2, AXIN1, AXIN2, BTRC, CACYBP, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CCND1, CCND2, CCND3, CER1, CHD8, CHP, CHP2, CREBBP, CSNK1A1, CSNK1A1L, CSNK1E, CSNK2A1, CSNK2A2, CSNK2B, CTBP1, CTBP2, CTNNB1, CTNNBIP1, CUL1, CXXC4, DAAM1, DAAM2, DKK1, DKK2, DKK4, DVL1, DVL2, DVL3, EP300, FBXW11, FOSL1, FRAT1, FRAT2, FZD1, FZD10, FZD2, FZD3, FZD4, FZD5, FZD6, FZD7, FZD8, FZD9, GPC4, GSK3B, JUN, LEF1, LRP5, LRP6, MAP3K7, MAPK10, MAPK8, MAPK9, MMP7, MYC, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NKD1, NKD2, NLK, PLCB1, PLCB2, PLCB3, PLCB4, PORCN, PPARD, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PPP2R5A, PPP2R5B, PPP2R5C, PPP2R5D, PPP2R5E, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRICKLE1, PRICKLE2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PSEN1, RAC1, RAC2, RAC3, RBX1, RHOA, ROCK1, ROCK2, RUVBL1, SENP2, SFRP1, SFRP2, SFRP4, SFRP5, SIAH1, SKP1, SMAD2, SMAD3, SMAD4, SOX17, TBL1X, TBL1XR1, TBL1Y, TCF7, TCF7L1, TCF7L2, TP53, VANGL1, VANGL2, WIF1, WNT1, WNT10A, WNT10B, WNT11, WNT16, WNT2, WNT2B, WNT3, WNT3A, WNT4, WNT5A, WNT5B, WNT6, WNT7A, WNT7B, WNT8A, WNT8B, WNT9A, WNT9B]	FALSE
KEGG:04723	KEGG_14.03.2012	Retrograde endocannabinoid signaling	[-1]	[Group1]	22	22.222221	1.30E-07	1.25E-05	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[GABRB1, GABRB2, GABRG2, GRIA1, GRIA4, GRM1, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, PLCB1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG]	[ABHD6, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CNR1, DAGLA, DAGLB, FAAH, GABRA1, GABRA2, GABRA3, GABRA4, GABRA5, GABRA6, GABRB1, GABRB2, GABRB3, GABRD, GABRE, GABRG1, GABRG2, GABRG3, GABRP, GABRQ, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRIA1, GRIA2, GRIA3, GRIA4, GRM1, GRM5, ITPR1, ITPR2, ITPR3, KCNJ3, KCNJ5, KCNJ6, KCNJ9, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MGLL, NAPEPLD, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTGS2, RIMS1, SLC17A6, SLC17A7, SLC17A8, SLC32A1]	FALSE
KEGG:04920	KEGG_14.03.2012	Adipocytokine signaling pathway	[-1]	[Group1]	18	26.086956	1.40E-07	1.35E-05	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[AKT1, AKT2, AKT3, IKBKB, IRS2, IRS4, JAK2, MAPK10, MAPK8, MAPK9, NFKB1, PPARA, PRKCQ, PTPN11, RELA, RXRA, SOCS3, STAT3]	[ACACB, ACSBG1, ACSBG2, ACSL1, ACSL3, ACSL4, ACSL5, ACSL6, ADIPOQ, ADIPOR1, ADIPOR2, AGRP, AKT1, AKT2, AKT3, CAMKK1, CAMKK2, CD36, CHUK, CPT1A, CPT1B, CPT1C, G6PC, G6PC2, IKBKB, IKBKG, IRS1, IRS2, IRS4, JAK2, LEP, LEPR, MAPK10, MAPK8, MAPK9, MTOR, NFKB1, NFKBIA, NFKBIB, NFKBIE, NPY, PCK1, PCK2, POMC, PPARA, PPARGC1A, PRKAA1, PRKAA2, PRKAB1, PRKAB2, PRKAG1, PRKAG2, PRKAG3, PRKCQ, PTPN11, RELA, RXRA, RXRB, RXRG, SLC2A1, SLC2A4, SOCS3, STAT3, STK11, TNF, TNFRSF1A, TNFRSF1B, TRADD, TRAF2]	FALSE
KEGG:04270	KEGG_14.03.2012	Vascular smooth muscle contraction	[-1]	[Group1]	24	20.689655	1.47E-07	1.41E-05	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[AGTR1, BRAF, CALM1, GNA13, MAP2K1, MAP2K2, MAPK1, MAPK3, MYLK, PLA2G4A, PLCB1, PPP1CA, PPP1R14A, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCH, PRKCQ, RAF1]	[ACTA2, ACTG2, ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADORA2A, ADORA2B, ADRA1A, ADRA1B, ADRA1D, AGTR1, ARAF, ARHGEF1, ARHGEF11, ARHGEF12, AVPR1A, AVPR1B, BRAF, CACNA1C, CACNA1D, CACNA1F, CACNA1S, CALCRL, CALD1, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CYP4A11, CYP4A22, EDNRA, GNA11, GNA12, GNA13, GNAQ, GNAS, GUCY1A2, GUCY1A3, GUCY1B3, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCNMA1, KCNMB1, KCNMB2, KCNMB3, KCNMB4, KCNU1, MAP2K1, MAP2K2, MAPK1, MAPK3, MRVI1, MYH11, MYL6, MYL6B, MYL9, MYLK, MYLK2, MYLK3, NPR1, NPR2, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PPP1CA, PPP1CB, PPP1CC, PPP1R12A, PPP1R12B, PPP1R14A, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCD, PRKCE, PRKCG, PRKCH, PRKCQ, PRKG1, PRKX, PTGIR, RAF1, RAMP1, RAMP2, RAMP3, RHOA, ROCK1, ROCK2]	FALSE
KEGG:04724	KEGG_14.03.2012	Glutamatergic synapse	[-1]	[Group1, Group2]	25	19.84127	1.90E-07	1.82E-05	{Group1=2.6910528053551752E-89, Group2=9.104286006716573E-9}	{Group1=1.614631683213105E-88, Group2=5.4625716040299436E-8}	[ADRBK1, DLG4, DLGAP1, GRIA1, GRIA4, GRIN1, GRIN2A, GRIN2B, GRIN2D, GRM1, MAPK1, MAPK3, PLA2G4A, PLCB1, PLD1, PLD2, PPP3CA, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, SHANK2, SHANK3]	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRBK1, ADRBK2, CACNA1A, CACNA1C, CACNA1D, CHP, CHP2, DLG4, DLGAP1, GLS, GLS2, GLUL, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNB1, GNB2, GNB3, GNB4, GNB5, GNG10, GNG11, GNG12, GNG13, GNG2, GNG3, GNG4, GNG5, GNG7, GNG8, GNGT1, GNGT2, GRIA1, GRIA2, GRIA3, GRIA4, GRIK1, GRIK2, GRIK3, GRIK4, GRIK5, GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D, GRIN3A, GRIN3B, GRM1, GRM2, GRM3, GRM4, GRM5, GRM6, GRM7, GRM8, HOMER1, HOMER2, HOMER3, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KCNJ3, MAPK1, MAPK3, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PLD1, PLD2, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, SHANK1, SHANK2, SHANK3, SLC17A6, SLC17A7, SLC17A8, SLC1A1, SLC1A2, SLC1A3, SLC1A6, SLC1A7, SLC38A1, SLC38A2, SLC38A3, TRPC1]	FALSE
KEGG:05030	KEGG_14.03.2012	Cocaine addiction	[-1]	[Group1]	14	31.11111	3.31E-07	3.18E-05	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[ATF2, CDK5, CREB1, DLG4, GRIN2A, GRIN2B, JUN, NFKB1, PPP1R1B, PRKACA, PRKACB, PRKACG, RELA, TH]	[ADCY5, ATF2, ATF4, ATF6B, BDNF, CDK5, CDK5R1, CREB1, CREB3, CREB3L1, CREB3L2, CREB3L3, CREB3L4, CREB5, DDC, DLG4, DRD1, DRD2, FOSB, GNAI1, GNAI2, GNAI3, GNAS, GPSM1, GRIA2, GRIN2A, GRIN2B, GRM2, GRM3, JUN, MAOA, MAOB, NFKB1, PDYN, PPP1R1B, PRKACA, PRKACB, PRKACG, PRKX, RELA, RGS9, SLC18A1, SLC18A2, SLC6A3, TH]	FALSE
KEGG:05146	KEGG_14.03.2012	Amoebiasis	[-1]	[Group1]	22	20.37037	6.52E-07	6.26E-05	{Group1=2.6910528053551752E-89}	{Group1=1.614631683213105E-88}	[ACTN1, ACTN4, CASP3, GNA15, HSPB1, IL1R1, ITGB2, NFKB1, PIK3CA, PIK3R1, PIK3R2, PIK3R3, PLCB1, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PTK2, RELA, VCL]	[ACTN1, ACTN2, ACTN3, ACTN4, ADCY1, ARG1, ARG2, C8A, C8B, C8G, C9, CASP3, CD14, CD1D, COL11A1, COL11A2, COL1A1, COL1A2, COL2A1, COL3A1, COL4A1, COL4A2, COL4A4, COL4A5, COL4A6, COL5A1, COL5A2, COL5A3, CSF2, CTSG, CXCL1, FN1, GNA11, GNA14, GNA15, GNAL, GNAQ, GNAS, HSPB1, IFNG, IL10, IL12A, IL12B, IL1B, IL1R1, IL1R2, IL6, IL8, ITGAM, ITGB2, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LOC100132941, LOC100291917, MUC2, NFKB1, NOS2, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTK2, RAB5A, RAB5B, RAB5C, RAB7A, RAB7B, RELA, SERPINB1, SERPINB10, SERPINB13, SERPINB2, SERPINB3, SERPINB4, SERPINB6, SERPINB9, TGFB1, TGFB2, TGFB3, TLR2, TLR4, TNF, VCL]	FALSE
