KEGG ID	KEGG Term	Times Found	Term Pvalues Corr Bonf	Found Gene #	All Associated Gene #	Found Genes Combined	All Associated Genes
KEGG:04144	Endocytosis	4	5.02E-18	54	202	 SH3GL3  CLTC  CLTB  CLTA  AP2A1  ARRB1  ARRB2  AP2A2  IGF1R  CHMP1B  KDR  LDLRAP1  SH3GL2  AP2M1  SH3GLB1  PDCD6IP  ZFYVE20  VPS37B  EPN1  DNM2  DNAJC6  HGS  KIT  CHMP4B  CHMP4A  MET  VPS28  RAB5C  SRC  VPS4B  VPS4A  CXCR4  ASAP1  ADRB2  ASAP2  CBL  PLD1  EGFR  PLD2  PIP5K1A  EPS15  LDLR  HSPA8  TGFB2  RAB4A  SMAD3  EGF  EHD1  EHD3  NEDD4  CHMP2A  MDM2  VPS45  RAB5A 	[ACAP1, ACAP2, ACAP3, ADRB1, ADRB2, ADRB3, ADRBK1, ADRBK2, AGAP1, AGAP2, AP2A1, AP2A2, AP2B1, AP2M1, AP2S1, ARAP1, ARAP2, ARAP3, ARF6, ARFGAP1, ARFGAP2, ARFGAP3, ARRB1, ARRB2, ASAP1, ASAP2, ASAP3, CAV1, CAV2, CAV3, CBL, CBLB, CBLC, CCR5, CDC42, CHMP1B, CHMP2A, CHMP2B, CHMP4A, CHMP4B, CHMP4C, CHMP5, CHMP6, CHMP7, CLTA, CLTB, CLTC, CLTCL1, CSF1R, CXCR1, CXCR2, CXCR4, DAB2, DNAJC6, DNM1, DNM1L, DNM2, DNM3, EEA1, EGF, EGFR, EHD1, EHD2, EHD3, EHD4, EPN1, EPN2, EPN3, EPS15, ERBB3, ERBB4, F2R, FAM125A, FAM125B, FGFR2, FGFR3, FGFR4, FLT1, FOLR1, FOLR2, FOLR3, FOLR4, GIT1, GIT2, GRK1, GRK4, GRK5, GRK6, GRK7, HGS, HLA-A, HLA-B, HLA-C, HLA-E, HLA-F, HLA-G, HRAS, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA6, HSPA8, IGF1R, IL2RA, IL2RB, IL2RG, IQSEC1, IQSEC2, IQSEC3, ITCH, KDR, KIT, LDLR, LDLRAP1, MDM2, MET, NEDD4, NEDD4L, NTRK1, PARD3, PARD6A, PARD6B, PARD6G, PDCD6IP, PDGFRA, PIP5K1A, PIP5K1B, PIP5K1C, PIP5KL1, PLD1, PLD2, PML, PRKCI, PRKCZ, PSD, PSD2, PSD3, PSD4, RAB11A, RAB11B, RAB11FIP1, RAB11FIP2, RAB11FIP3, RAB11FIP4, RAB11FIP5, RAB22A, RAB31, RAB4A, RAB5A, RAB5B, RAB5C, RAB7A, RABEP1, RET, RHOA, RNF41, RUFY1, SH3GL1, SH3GL2, SH3GL3, SH3GLB1, SH3GLB2, SH3KBP1, SMAD2, SMAD3, SMAD6, SMAD7, SMAP1, SMAP2, SMURF1, SMURF2, SNF8, SRC, STAM, STAM2, STAMBP, TFRC, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TRAF6, TSG101, USP8, VPS24, VPS25, VPS28, VPS36, VPS37A, VPS37B, VPS37C, VPS37D, VPS45, VPS4A, VPS4B, VTA1, WWP1, ZFYVE16, ZFYVE20, ZFYVE9]
KEGG:04020	Calcium signaling pathway	8	5.54E-18	74	179	 RYR1  CHRM2  RYR2  OXTR  HTR2B  ATP2A3  ATP2A2  HTR2A  HTR4  GRM1  SLC8A1  MYLK  PPP3CA  GRM5  PRKACG  BDKRB2  NOS1  PRKACA  PRKACB  PRKCG  PDGFRB  PDGFRA  AVPR1B  PRKCB  TRPC1  PRKCA  TACR1  ITPKB  PLCB3  ADCY9  ITPKA  AGTR1  PLCB1  PLCB2  CAMK2B  CAMK2D  PDE1C  PDE1B  CHRNA7  PDE1A  CAMK2A  PTAFR  ITPR1  ADCY4  CACNA1B  ITPR2  ADCY3  ITPR3  ADCY2  ADRB1  ADCY1  ADRB2  ADCY8  ADCY7  EGFR  GNA15  GRIN2A  PLN  PHKG1  TBXA2R  GNA11  PHKG2  ERBB2  PLCG1  CACNA1S  DRD1  CAMK2G  NOS2  NOS3  ATP2B4  GNAQ  GNAS  CALM1  CALM2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY7, ADCY8, ADCY9, ADORA2A, ADORA2B, ADRA1A, ADRA1B, ADRA1D, ADRB1, ADRB2, ADRB3, AGTR1, ATP2A1, ATP2A2, ATP2A3, ATP2B1, ATP2B2, ATP2B3, ATP2B4, AVPR1A, AVPR1B, BDKRB1, BDKRB2, BST1, CACNA1A, CACNA1B, CACNA1C, CACNA1D, CACNA1E, CACNA1F, CACNA1G, CACNA1H, CACNA1I, CACNA1S, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMK2A, CAMK2B, CAMK2D, CAMK2G, CAMK4, CCKAR, CCKBR, CD38, CHP, CHP2, CHRM1, CHRM2, CHRM3, CHRM5, CHRNA7, CYSLTR1, CYSLTR2, DRD1, DRD5, EDNRA, EDNRB, EGFR, ERBB2, ERBB3, ERBB4, F2R, GNA11, GNA14, GNA15, GNAL, GNAQ, GNAS, GRIN1, GRIN2A, GRIN2C, GRIN2D, GRM1, GRM5, GRPR, HRH1, HRH2, HTR2A, HTR2B, HTR2C, HTR4, HTR5A, HTR6, HTR7, ITPKA, ITPKB, ITPR1, ITPR2, ITPR3, LHCGR, LOC100132941, LOC100291917, LTB4R2, MYLK, MYLK2, MYLK3, NOS1, NOS2, NOS3, NTSR1, OXTR, P2RX1, P2RX2, P2RX3, P2RX4, P2RX5, P2RX6, P2RX7, PDE1A, PDE1B, PDE1C, PDGFRA, PDGFRB, PHKA1, PHKA2, PHKB, PHKG1, PHKG2, PLCB1, PLCB2, PLCB3, PLCB4, PLCD1, PLCD3, PLCD4, PLCE1, PLCG1, PLCG2, PLCZ1, PLN, PPIF, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTAFR, PTGER1, PTGER3, PTGFR, PTK2B, RYR1, RYR2, RYR3, SLC25A31, SLC25A4, SLC25A5, SLC25A6, SLC8A1, SLC8A2, SLC8A3, SPHK1, SPHK2, TACR1, TACR2, TACR3, TBXA2R, TNNC1, TNNC2, TRHR, TRPC1, VDAC1, VDAC2, VDAC3]
KEGG:04664	Fc epsilon RI signaling pathway	86	5.92E-18	57	81	 PIK3CD  PIK3CB  PIK3CG  AKT2  AKT3  RAC2  AKT1  RAC3  RAC1  HRAS  VAV3  MAP2K3  MAP2K4  MAP2K1  FCER1G  MAP2K2  SYK  PRKCB  PRKCE  PLA2G4B  PRKCD  PLA2G4A  PRKCA  GAB2  VAV1  VAV2  PIK3CA  BTK  LCP2  SOS1  RAF1  SOS2  PLA2G1B  PIK3R3  PIK3R2  PIK3R1  PIK3R5  MAPK9  MAPK8  INPP5D  PLCG2  MAPK1  FYN  PLCG1  MAP2K7  MAPK3  MAP2K6  LYN  PLA2G2A  MAPK14  MAPK12  MAPK13  MAPK10  MAPK11  IL5  GRB2  LAT 	[AKT1, AKT2, AKT3, BTK, CSF2, FCER1A, FCER1G, FYN, GAB2, GRB2, HRAS, IL13, IL3, IL4, IL5, INPP5D, JMJD7-PLA2G4B, KRAS, LAT, LCP2, LOC100132941, LOC100291917, LYN, MAP2K1, MAP2K2, MAP2K3, MAP2K4, MAP2K6, MAP2K7, MAPK1, MAPK10, MAPK11, MAPK12, MAPK13, MAPK14, MAPK3, MAPK8, MAPK9, MS4A2, NRAS, PDK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCG1, PLCG2, PRKCA, PRKCB, PRKCD, PRKCE, RAC1, RAC2, RAC3, RAF1, SOS1, SOS2, SYK, TNF, VAV1, VAV2, VAV3]
KEGG:05146	Amoebiasis	25	6.53E-18	58	108	 LAMC3  PIK3CD  CXCL1  LAMC2  LAMC1  PIK3CG  PRKACG  CTSG  PRKACA  PRKACB  PRKCG  ACTN2  PRKCB  ARG1  ACTN1  PRKCA  ACTN4  SERPINB6  PLCB3  COL2A1  COL4A2  PIK3CA  COL4A1  COL4A4  COL4A6  COL4A5  PLCB1  PLCB2  LAMA2  LAMA1  LAMA4  LAMA3  PIK3R3  PIK3R2  PIK3R1  RELA  GNA15  GNA11  TGFB2  TGFB1  NOS2  LAMB3  LAMB2  TGFB3  FN1  LAMB1  PTK2  NFKB1  COL1A1  COL3A1  IL6  COL1A2  COL5A1  IL8  COL5A3  GNAQ  COL5A2  GNAS 	[ACTN1, ACTN2, ACTN3, ACTN4, ADCY1, ARG1, ARG2, C8A, C8B, C8G, C9, CASP3, CD14, CD1D, COL11A1, COL11A2, COL1A1, COL1A2, COL2A1, COL3A1, COL4A1, COL4A2, COL4A4, COL4A5, COL4A6, COL5A1, COL5A2, COL5A3, CSF2, CTSG, CXCL1, FN1, GNA11, GNA14, GNA15, GNAL, GNAQ, GNAS, HSPB1, IFNG, IL10, IL12A, IL12B, IL1B, IL1R1, IL1R2, IL6, IL8, ITGAM, ITGB2, LAMA1, LAMA2, LAMA3, LAMA4, LAMA5, LAMB1, LAMB2, LAMB3, LAMB4, LAMC1, LAMC2, LAMC3, LOC100132941, LOC100291917, MUC2, NFKB1, NOS2, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PLCB1, PLCB2, PLCB3, PLCB4, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKX, PTK2, RAB5A, RAB5B, RAB5C, RAB7A, RAB7B, RELA, SERPINB1, SERPINB10, SERPINB13, SERPINB2, SERPINB3, SERPINB4, SERPINB6, SERPINB9, TGFB1, TGFB2, TGFB3, TLR2, TLR4, TNF, VCL]
KEGG:00020	Citrate cycle (TCA cycle)	13	8.27E-18	24	30	 FH  PDHA2  MDH1  MDH2  IDH1  IDH2  DLST  SDHC  PDHB  SDHD  SDHA  SDHB  CS  ACLY  PC  SUCLA2  OGDH  SUCLG2  SUCLG1  ACO1  ACO2  PCK1  DLD  PCK2 	[ACLY, ACO1, ACO2, CS, DLAT, DLD, DLST, FH, IDH1, IDH2, IDH3A, IDH3B, IDH3G, MDH1, MDH2, OGDH, OGDHL, PC, PCK1, PCK2, PDHA1, PDHA2, PDHB, SDHA, SDHB, SDHC, SDHD, SUCLA2, SUCLG1, SUCLG2]
KEGG:04360	Axon guidance	6	1.03E-17	63	129	 ROBO2  EPHB6  NRP1  GSK3B  ROBO1  RND1  PPP3CA  RGS3  CFL1  NCK2  RAC1  EPHB2  EPHB1  EPHB4  NCK1  EPHA5  EPHA4  EPHA7  EPHA6  UNC5A  EPHA8  DCC  UNC5B  SEMA6D  UNC5C  RHOD  RHOA  RASA1  EPHA1  MET  EPHA3  NGEF  EPHA2  SEMA3C  SEMA3A  SEMA3B  NTN4  CXCR4  SEMA3F  EFNA5  EFNA4  NTN1  CDC42  EFNB2  EFNB3  ABL1  SLIT1  PLXNA2  MAPK1  PLXNA1  FYN  SLIT3  SLIT2  SRGAP2  PAK2  SRGAP1  MAPK3  SEMA4C  PTK2  EFNA1  EFNA3  FES  PLXNB1 	[ABL1, ABLIM1, ABLIM2, ABLIM3, ARHGEF12, CDC42, CDK5, CFL1, CFL2, CHP, CHP2, CXCL12, CXCR4, DCC, DPYSL2, DPYSL5, EFNA1, EFNA2, EFNA3, EFNA4, EFNA5, EFNB1, EFNB2, EFNB3, EPHA1, EPHA2, EPHA3, EPHA4, EPHA5, EPHA6, EPHA7, EPHA8, EPHB1, EPHB2, EPHB3, EPHB4, EPHB6, FES, FYN, GNAI1, GNAI2, GNAI3, GSK3B, HRAS, ITGB1, KRAS, L1CAM, LIMK1, LIMK2, LRRC4C, MAPK1, MAPK3, MET, NCK1, NCK2, NFAT5, NFATC1, NFATC2, NFATC3, NFATC4, NGEF, NRAS, NRP1, NTN1, NTN3, NTN4, NTNG1, PAK1, PAK2, PAK3, PAK4, PAK6, PAK7, PLXNA1, PLXNA2, PLXNA3, PLXNB1, PLXNB2, PLXNB3, PLXNC1, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PTK2, RAC1, RAC2, RAC3, RASA1, RGS3, RHOA, RHOD, RND1, ROBO1, ROBO2, ROBO3, ROCK1, ROCK2, SEMA3A, SEMA3B, SEMA3C, SEMA3D, SEMA3E, SEMA3F, SEMA3G, SEMA4A, SEMA4B, SEMA4C, SEMA4D, SEMA4F, SEMA4G, SEMA5A, SEMA5B, SEMA6A, SEMA6B, SEMA6C, SEMA6D, SEMA7A, SLIT1, SLIT2, SLIT3, SRGAP1, SRGAP2, SRGAP3, UNC5A, UNC5B, UNC5C, UNC5D]
KEGG:00340	Histidine metabolism	16	1.05E-17	18	28	 DDC  MAOB  MAOA  HDC  HNMT  CNDP1  CNDP2  ALDH3A2  ALDH3A1  ALDH1A3  ALDH3B2  HAL  ALDH1B1  ALDH2  ALDH3B1  ABP1  ALDH7A1  ALDH9A1 	[ABP1, ACY3, ALDH1A3, ALDH1B1, ALDH2, ALDH3A1, ALDH3A2, ALDH3B1, ALDH3B2, ALDH7A1, ALDH9A1, AMDHD1, ASPA, CARNS1, CNDP1, CNDP2, DDC, FTCD, HAL, HDC, HEMK1, HNMT, MAOA, MAOB, METTL2B, METTL6, UROC1, WBSCR22]
KEGG:00620	Pyruvate metabolism	26	1.08E-17	31	41	 ACSS2  GLO1  AKR1B1  PDHB  ACAT2  ACAT1  LDHC  LDHB  LDHA  ALDH1B1  ALDH2  LDHD  ACSS1  PCK1  PCK2  MDH1  PKLR  MDH2  PKM2  HAGHL  ACYP2  ACYP1  ALDH3A2  GRHPR  PC  HAGH  DLD  ALDH7A1  LDHAL6A  LDHAL6B  ALDH9A1 	[ACACA, ACACB, ACAT1, ACAT2, ACOT12, ACSS1, ACSS2, ACYP1, ACYP2, AKR1B1, AKR1B10, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, DLAT, DLD, GLO1, GRHPR, HAGH, HAGHL, LDHA, LDHAL6A, LDHAL6B, LDHB, LDHC, LDHD, MDH1, MDH2, ME1, ME2, ME3, PC, PCK1, PCK2, PDHA1, PDHA2, PDHB, PKLR, PKM2]
KEGG:00380	Tryptophan metabolism	17	1.12E-17	32	40	 TPH2  GCDH  DDC  TPH1  MAOB  MAOA  HAAO  ASMT  CCBL1  ACAT2  ACAT1  AANAT  ALDH1B1  ALDH2  TDO2  KYNU  CYP1B1  AOX1  ABP1  HADH  AADAT  KMO  ALDH3A2  HADHA  EHHADH  CAT  CYP1A2  CYP1A1  OGDH  ALDH7A1  IDO1  ALDH9A1 	[AADAT, AANAT, ABP1, ACAT1, ACAT2, ACMSD, AFMID, ALDH1B1, ALDH2, ALDH3A2, ALDH7A1, ALDH9A1, AOX1, ASMT, CAT, CCBL1, CCBL2, CYP1A1, CYP1A2, CYP1B1, DDC, ECHS1, EHHADH, GCDH, HAAO, HADH, HADHA, IDO1, IDO2, IL4I1, INMT, KMO, KYNU, MAOA, MAOB, OGDH, OGDHL, TDO2, TPH1, TPH2]
KEGG:04970	Salivary secretion	8	2.13E-17	39	89	 GUCY1B3  ITPR1  ADCY4  ADCY3  ITPR2  ADCY2  ITPR3  ADRB1  ADCY1  ADRB2  ADCY8  ADCY7  ADCY6  ADCY5  SLC9A1  PRKACG  NOS1  PRKACA  KCNN4  PRKACB  PRKG1  PRKCG  GUCY1A3  GUCY1A2  PRKCB  ATP2B4  PRKCA  ATP1B2  PLCB3  ADCY9  TRPV6  GNAQ  KCNMA1  GNAS  CALM1  PLCB1  PLCB2  CALM2  VAMP2 	[ADCY1, ADCY2, ADCY3, ADCY4, ADCY5, ADCY6, ADCY7, ADCY8, ADCY9, ADRA1A, ADRA1B, ADRA1D, ADRB1, ADRB2, ADRB3, AMY1A, AMY1B, AMY1C, AQP5, ATP1A1, ATP1A2, ATP1A3, ATP1A4, ATP1B1, ATP1B2, ATP1B3, ATP1B4, ATP2B1, ATP2B2, ATP2B3, ATP2B4, BEST2, BST1, CALM1, CALM2, CALM3, CALML3, CALML5, CALML6, CAMP, CD38, CHRM3, CST1, CST2, CST3, CST4, CST5, DMBT1, FXYD2, GNAQ, GNAS, GUCY1A2, GUCY1A3, GUCY1B3, HTN1, ITPR1, ITPR2, ITPR3, KCNMA1, KCNN4, LPO, LYZ, MUC5B, MUC7, NOS1, PLCB1, PLCB2, PLCB3, PLCB4, PRB1, PRB2, PRH1, PRH2, PRKACA, PRKACB, PRKACG, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, PRKX, RYR3, SLC12A2, SLC4A2, SLC9A1, STATH, TRPV6, VAMP2]
KEGG:05322	Systemic lupus erythematosus	33	2.65E-17	41	138	 C1QA  HIST1H3J  C1R  HIST1H2BK  C3  HIST2H4A  GRIN2A  FCGR3A  HIST1H3A  C6  C7  HIST1H3F  HIST1H3G  HIST1H3I  HIST1H3B  FCGR1A  HIST1H3C  HIST1H3D  HIST1H3E  HIST1H2AB  HIST1H2AL  HIST1H4L  ACTN2  ACTN1  H3F3A  ACTN4  GRIN2B  HIST2H2BE  HIST1H4A  HIST1H4B  FCGR2A  HIST4H4  HIST3H3  HIST1H4H  FCGR2B  HIST1H4C  HIST1H4D  FCGR2C  HIST2H3C  HIST1H4E  HIST1H4F 	[ACTN1, ACTN2, ACTN3, ACTN4, C1QA, C1QB, C1QC, C1R, C1S, C2, C3, C4A, C4B, C5, C6, C7, C8A, C8B, C8G, C9, CD28, CD40, CD40LG, CD80, CD86, CTSG, ELANE, FCGR1A, FCGR2A, FCGR2B, FCGR2C, FCGR3A, FCGR3B, GRIN2A, GRIN2B, H2AFB1, H2AFB2, H2AFB3, H2AFJ, H2AFV, H2AFX, H2AFY, H2AFY2, H2AFZ, H2BFM, H2BFWT, H3F3A, H3F3B, H3F3C, HIST1H2AA, HIST1H2AB, HIST1H2AC, HIST1H2AD, HIST1H2AE, HIST1H2AG, HIST1H2AH, HIST1H2AI, HIST1H2AJ, HIST1H2AK, HIST1H2AL, HIST1H2AM, HIST1H2BA, HIST1H2BB, HIST1H2BC, HIST1H2BD, HIST1H2BE, HIST1H2BF, HIST1H2BG, HIST1H2BH, HIST1H2BI, HIST1H2BJ, HIST1H2BK, HIST1H2BL, HIST1H2BM, HIST1H2BN, HIST1H2BO, HIST1H3A, HIST1H3B, HIST1H3C, HIST1H3D, HIST1H3E, HIST1H3F, HIST1H3G, HIST1H3H, HIST1H3I, HIST1H3J, HIST1H4A, HIST1H4B, HIST1H4C, HIST1H4D, HIST1H4E, HIST1H4F, HIST1H4G, HIST1H4H, HIST1H4I, HIST1H4J, HIST1H4K, HIST1H4L, HIST2H2AA3, HIST2H2AA4, HIST2H2AB, HIST2H2AC, HIST2H2BE, HIST2H2BF, HIST2H3A, HIST2H3C, HIST2H3D, HIST2H4A, HIST2H4B, HIST3H2A, HIST3H2BB, HIST3H3, HIST4H4, HLA-DMA, HLA-DMB, HLA-DOA, HLA-DOB, HLA-DPA1, HLA-DPB1, HLA-DQA1, HLA-DQA2, HLA-DQB1, HLA-DRA, HLA-DRB1, HLA-DRB3, HLA-DRB4, HLA-DRB5, IFNG, IL10, LOC100132941, LOC100291917, SNRPB, SNRPD1, SNRPD3, SSB, TNF, TRIM21, TROVE2]
KEGG:04210	Apoptosis	119	8.31E-17	68	87	 TRADD  PIK3CD  FASLG  PIK3CB  IL1RAP  PIK3CG  IKBKB  CASP9  PPP3CA  CASP7  PPP3CB  CASP8  CASP6  CASP10  AKT2  PRKACG  CASP3  AKT3  CAPN2  CHP2  AKT1  IKBKG  CAPN1  PRKACA  PRKACB  CHUK  APAF1  IL1R1  TRAF2  TNFRSF1A  IL1A  PRKAR1B  PIK3CA  PRKAR1A  IL1B  TP53  BIRC2  BIRC3  PIK3R3  PIK3R2  CSF2RB  PIK3R1  RELA  PIK3R5  PPP3R1  IRAK1  PRKAR2B  PRKAR2A  RIPK1  FADD  BID  NTRK1  BAD  TNFRSF10C  TNFRSF10B  TNFRSF10A  CFLAR  NFKB1  TNFRSF10D  NFKBIA  BCL2  FAS  BAX  CYCS  ATM  MAP3K14  MYD88  BCL2L1 	[AIFM1, AKT1, AKT2, AKT3, APAF1, ATM, BAD, BAX, BCL2, BCL2L1, BID, BIRC2, BIRC3, BIRC7, BIRC8, CAPN1, CAPN2, CASP10, CASP3, CASP6, CASP7, CASP8, CASP9, CFLAR, CHP, CHP2, CHUK, CSF2RB, CYCS, DFFA, DFFB, ENDOG, FADD, FAS, FASLG, IKBKB, IKBKG, IL1A, IL1B, IL1R1, IL1RAP, IL3, IL3RA, IRAK1, IRAK2, IRAK3, IRAK4, MAP3K14, MYD88, NFKB1, NFKBIA, NGF, NTRK1, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PPP3CA, PPP3CB, PPP3CC, PPP3R1, PPP3R2, PRKACA, PRKACB, PRKACG, PRKAR1A, PRKAR1B, PRKAR2A, PRKAR2B, PRKX, RELA, RIPK1, TNF, TNFRSF10A, TNFRSF10B, TNFRSF10C, TNFRSF10D, TNFRSF1A, TNFSF10, TP53, TRADD, TRAF2, XIAP]
KEGG:04730	Long-term depression	45	8.39E-17	50	70	 RYR1  GUCY1B3  ARAF  GRM1  IGF1R  GRM5  PPP2R1B  PPP2R1A  NOS1  HRAS  PRKG1  PRKCG  GUCY1A3  GUCY1A2  MAP2K1  GRID2  PRKCB  PLA2G4A  PRKCA  PLCB3  PLCB4  RAF1  PLCB1  PLCB2  GRIA1  GNAZ  GRIA2  PLA2G1B  GNAI3  ITPR1  ITPR2  CACNA1A  ITPR3  CRHR1  GNAI1  GNAI2  GNA13  PPP2CA  GNA11  GNA12  MAPK1  GRIA3  MAPK3  LYN  PLA2G2A  BRAF  IGF1  GNAO1  GNAQ  GNAS 	[ARAF, BRAF, C7orf16, CACNA1A, CRH, CRHR1, GNA11, GNA12, GNA13, GNAI1, GNAI2, GNAI3, GNAO1, GNAQ, GNAS, GNAZ, GRIA1, GRIA2, GRIA3, GRID2, GRM1, GRM5, GUCY1A2, GUCY1A3, GUCY1B3, HRAS, IGF1, IGF1R, ITPR1, ITPR2, ITPR3, JMJD7-PLA2G4B, KRAS, LYN, MAP2K1, MAP2K2, MAPK1, MAPK3, NOS1, NRAS, PLA2G10, PLA2G12A, PLA2G12B, PLA2G1B, PLA2G2A, PLA2G2C, PLA2G2D, PLA2G2E, PLA2G2F, PLA2G3, PLA2G4A, PLA2G4B, PLA2G4E, PLA2G5, PLA2G6, PLCB1, PLCB2, PLCB3, PLCB4, PPP2CA, PPP2CB, PPP2R1A, PPP2R1B, PRKCA, PRKCB, PRKCG, PRKG1, PRKG2, RAF1, RYR1]
KEGG:00350	Tyrosine metabolism	30	9.42E-17	31	38	 PNMT  DDC  MAOB  ADH1C  MAOA  ADH1B  TAT  ADH1A  DBH  COMT  ADH7  ADH5  ADH6  ALDH3B2  TPO  ALDH3B1  AOX1  AOC3  AOC2  GOT1  HGD  GOT2  MIF  FAH  TYR  GSTZ1  ALDH3A1  ALDH1A3  TH  DCT  HPD 	[ADH1A, ADH1B, ADH1C, ADH4, ADH5, ADH6, ADH7, ALDH1A3, ALDH3A1, ALDH3B1, ALDH3B2, AOC2, AOC3, AOX1, COMT, DBH, DCT, DDC, FAH, GOT1, GOT2, GSTZ1, HEMK1, HGD, HPD, IL4I1, MAOA, MAOB, METTL2B, METTL6, MIF, PNMT, TAT, TH, TPO, TYR, TYRP1, WBSCR22]
KEGG:00640	Propanoate metabolism	25	1.49E-16	26	32	 ACSS2  ABAT  ACAT2  ACAT1  LDHC  LDHB  MCEE  LDHA  ALDH1B1  ALDH2  MLYCD  ACADM  ACSS1  MUT  ALDH3A2  HADHA  ALDH6A1  SUCLA2  PCCA  EHHADH  SUCLG2  SUCLG1  ALDH7A1  LDHAL6A  LDHAL6B  ALDH9A1 	[ABAT, ACACA, ACACB, ACADM, ACAT1, ACAT2, ACSS1, ACSS2, ACSS3, ALDH1B1, ALDH2, ALDH3A2, ALDH6A1, ALDH7A1, ALDH9A1, ECHS1, EHHADH, HADHA, HIBCH, LDHA, LDHAL6A, LDHAL6B, LDHB, LDHC, MCEE, MLYCD, MUT, PCCA, PCCB, SUCLA2, SUCLG1, SUCLG2]
KEGG:05220	Chronic myeloid leukemia	632	2.48E-16	71	73	 RB1  CDKN1A  CDKN1B  ARAF  CBLC  PIK3CD  CBLB  PIK3CB  PIK3CG  CRKL  IKBKB  CCND1  AKT2  MYC  AKT3  AKT1  IKBKG  HRAS  MAP2K1  MAP2K2  CHUK  GAB2  TGFBR1  TGFBR2  RUNX1  BCR  PIK3CA  SOS1  RAF1  CRK  TP53  SOS2  HDAC2  SHC2  SHC3  CTBP2  HDAC1  SHC1  CTBP1  PIK3R3  PIK3R2  PIK3R1  CBL  RELA  PIK3R5  NRAS  ABL1  E2F1  MAPK1  E2F2  E2F3  MAPK3  STAT5A  STAT5B  TGFB2  SMAD4  SMAD3  TGFB1  BAD  TGFB3  CDKN2A  PTPN11  BRAF  NFKB1  NFKBIA  CDK6  CDK4  MDM2  GRB2  KRAS  BCL2L1 	[ABL1, AKT1, AKT2, AKT3, ARAF, BAD, BCL2L1, BCR, BRAF, CBL, CBLB, CBLC, CCND1, CDK4, CDK6, CDKN1A, CDKN1B, CDKN2A, CHUK, CRK, CRKL, CTBP1, CTBP2, E2F1, E2F2, E2F3, GAB2, GRB2, HDAC1, HDAC2, HRAS, IKBKB, IKBKG, KRAS, MAP2K1, MAP2K2, MAPK1, MAPK3, MDM2, MECOM, MYC, NFKB1, NFKBIA, NRAS, PIK3CA, PIK3CB, PIK3CD, PIK3CG, PIK3R1, PIK3R2, PIK3R3, PIK3R5, PTPN11, RAF1, RB1, RELA, RUNX1, SHC1, SHC2, SHC3, SHC4, SMAD3, SMAD4, SOS1, SOS2, STAT5A, STAT5B, TGFB1, TGFB2, TGFB3, TGFBR1, TGFBR2, TP53]
